,PDF Links,Autores,Publicação Mãe,Link,Título do Artigo
243,https://portalantigo.ipea.gov.br/portal/../etica/,,"Tempo do Mundo, Número 26 - Agosto 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38561,COMISSÃO DE ÉTICA
244,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=112&catid=120&Itemid=2,,"Tempo do Mundo, Número 26 - Agosto 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38561,GABINETE
245,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=14087&catid=154&Itemid=70,,"Tempo do Mundo, Número 26 - Agosto 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38561,ASTEC
246,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=152&catid=118&Itemid=4,,"Tempo do Mundo, Número 26 - Agosto 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38561,DINTE
247,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=149&catid=119&Itemid=7,,"Tempo do Mundo, Número 26 - Agosto 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38561,DIRUR
248,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23255&Itemid=5,,"Tempo do Mundo, Número 26 - Agosto 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38561,BOLSAS
249,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=37483,,"Tempo do Mundo, Número 26 - Agosto 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38561,CARGOS EM COMISSÃO
250,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23256&Itemid=5,,"Tempo do Mundo, Número 26 - Agosto 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38561,CONSULTORIAS
251,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23257&Itemid=5,,"Tempo do Mundo, Número 26 - Agosto 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38561,APOIO A EVENTOS
252,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=1563&Itemid=5,,"Tempo do Mundo, Número 26 - Agosto 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38561,ESTÁGIO
253,http://www.mestradoprofissional.gov.br,,"Tempo do Mundo, Número 26 - Agosto 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38561,MESTRADO PROFISSIONAL
254,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=29504&Itemid=5,,"Tempo do Mundo, Número 26 - Agosto 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38561,CONTRATAÇÕES EM ANDAMENTO
255,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=30740&Itemid=5,,"Tempo do Mundo, Número 26 - Agosto 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38561,CREDENCIAMENTOS
256,https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf,,"Tempo do Mundo, Número 26 - Agosto 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38561,POLÍTICA DE PRIVACIDADE
257,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/210921_radar_67.pdf,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,ACESSE O PDF (3.2 MB)
258,https://portalantigo.ipea.gov.br/portal/../radar,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,ACESSE O SITE DO RADAR
259,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/livros/epub/211210_radr_67.epub,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,ACESSE O E-PUB (709 MB)
260,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/210921_radar_67_artigo_apresentacao.pdf,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,APRESENTAÇÃO
261,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/210921_radar_67_artigo_01.pdf,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,MORTALIDADE POR ACIDENTES DE TRANSPORTE TERRESTRE E DESIGUALDADES INTERESTADUAIS NO BRASIL
262,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/210921_radar_67_artigo_02.pdf,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,PERSPECTIVA DA SEGURANÇA VIÁRIA FRENTE À DINÂMICA DO TRANSPORTE NA PANDEMIA DE COVID-19
263,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/210921_radar_67_artigo_03.pdf,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,"COM A EXTINÇÃO DO SEGURO DE DANOS PESSOAIS CAUSADOS POR VEÍCULOS AUTOMOTORES DE VIAS TERRESTRES (DPVAT), QUEM VAI PAGAR ESSA CONTA?"
264,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/210921_radar_67_artigo_04.pdf,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,O CUSTO-BENEFÍCIO DA IMPLANTAÇÃO DE UM PROGRAMA DE INSPEÇÃO TÉCNICA VEICULAR PARA A FROTA BRASILEIRA DE VEÍCULOS
265,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/210921_radar_67_artigo_05.pdf,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,PROPOSTA DE CRIAÇÃO DE UM ÓRGÃO FEDERAL DEDICADO À INVESTIGAÇÃO E PREVENÇÃO DE ACIDENTES DE TRANSPORTES
266,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1226&Itemid=68,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,QUEM SOMOS
267,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=177:quem-e-quem&catid=120:presidencia&Itemid=68,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,QUEM É QUEM
268,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1246&Itemid=68,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,BIBLIOTECA
269,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1266&Itemid=68,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,LIVRARIA
270,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=357,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,PUBLICAÇÕES
271,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=66,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,AGENDA DE AUTORIDADES
272,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=section&layout=blog&id=77&Itemid=443,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,AGENDA DE EVENTOS
273,https://portalantigo.ipea.gov.br/portal/../etica/,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,COMISSÃO DE ÉTICA
274,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=112&catid=120&Itemid=2,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,GABINETE
275,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=14087&catid=154&Itemid=70,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,ASTEC
276,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=152&catid=118&Itemid=4,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,DINTE
277,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=149&catid=119&Itemid=7,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,DIRUR
278,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23255&Itemid=5,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,BOLSAS
279,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=37483,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,CARGOS EM COMISSÃO
280,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23256&Itemid=5,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,CONSULTORIAS
281,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23257&Itemid=5,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,APOIO A EVENTOS
282,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=1563&Itemid=5,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,ESTÁGIO
283,http://www.mestradoprofissional.gov.br,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,MESTRADO PROFISSIONAL
284,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=29504&Itemid=5,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,CONTRATAÇÕES EM ANDAMENTO
285,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=30740&Itemid=5,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,CREDENCIAMENTOS
286,https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf,,Radar - 2021 - setembro - Nº 67,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38522,POLÍTICA DE PRIVACIDADE
287,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/210913_book_ppp58_nota_editores.pdf,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,NOTA DO EDITOR
288,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/210913_book_ppp58_art_1.pdf,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,AVALIAÇÃO DOS PARÂMETROS DE OFERTA MÍNIMOS PARA OS LEITOS SUS NO BRASIL EM 2015
289,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/210913_book_ppp58_art_2.pdf,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,O IMPACTO DA POSSE DA TERRA DO AGRICULTOR FAMILIAR SOBRE O ACESSO AO CRÉDITO RURAL
290,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/210913_book_ppp58_art_3.pdf,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,ANÁLISE DO PROGRAMA DE SUBVENÇÃO AO PRÊMIO DO SEGURO RURAL E SEU IMPACTO NA ÁREA PLANTADA E NA PRODUTIVIDADE AGRÍCOLA DOS SEGURADOS NO BRASIL
291,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/210913_book_ppp58_art_4.pdf,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,"SEGURANÇA ALIMENTAR, COMPOSIÇÃO DOMICILIAR E POBREZA NO BRASIL: UM ESTUDO A PARTIR DOS MICRODADOS DA PNAD PARA O PERÍODO 2004-2013"
292,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/210913_book_ppp58_art_5.pdf,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,IMPACTOS DA SELEÇÃO MIGRATÓRIA SOBRE OS DIFERENCIAIS DE RENDIMENTOS DO TRABALHO NO CEARÁ
293,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/210913_book_ppp58_art_6.pdf,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,DESAFIOS DA GOVERNANÇA TERRITORIAL METROPOLITANA: HETEROGENEIDADES LOCAIS E CONTRADIÇÕES DAS POLÍTICAS DE SANEAMENTO AMBIENTAL E DE MOBILIDADE URBANA NA REGIÃO METROPOLITANA DO RIO DE JANEIRO
294,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/210913_book_ppp58_art_7.pdf,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,IMPOSTO DE RENDA PESSOA FÍSICA E DEFASAGEM NA CORREÇÃO DAS FAIXAS – ESTIMATIVAS DE ACRÉSCIMO TRIBUTÁRIO NO BRASIL
295,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/210913_book_ppp58_art_8.pdf,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,"OUSADIA PROVIDENCIAL OU REALISMO CORDATO? MARCHA FORÇADA, AJUSTE RECESSIVO E O BALANÇO DE PAGAMENTOS NA DÉCADA DE 1980"
296,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/210913_book_ppp58_art_9.pdf,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,ALOCAÇÃO E QUANTIFICAÇÃO DE RISCOS DE IMPLANTAÇÃO DE PROJETOS HIDROVIÁRIOS: CASO DO RIO TOCANTINS
297,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/210913_book_ppp58_art_10.pdf,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,THE MOST WRETCHED AND THE MOST BLISSFUL INDIVIDUALS IN BRAZIL
298,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1226&Itemid=68,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,QUEM SOMOS
299,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=177:quem-e-quem&catid=120:presidencia&Itemid=68,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,QUEM É QUEM
300,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1246&Itemid=68,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,BIBLIOTECA
301,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1266&Itemid=68,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,LIVRARIA
302,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=357,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,PUBLICAÇÕES
303,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=66,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,AGENDA DE AUTORIDADES
304,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=section&layout=blog&id=77&Itemid=443,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,AGENDA DE EVENTOS
305,https://portalantigo.ipea.gov.br/portal/../etica/,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,COMISSÃO DE ÉTICA
306,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=112&catid=120&Itemid=2,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,GABINETE
307,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=14087&catid=154&Itemid=70,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,ASTEC
308,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=152&catid=118&Itemid=4,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,DINTE
309,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=149&catid=119&Itemid=7,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,DIRUR
310,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23255&Itemid=5,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,BOLSAS
311,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=37483,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,CARGOS EM COMISSÃO
312,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23256&Itemid=5,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,CONSULTORIAS
313,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23257&Itemid=5,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,APOIO A EVENTOS
314,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=1563&Itemid=5,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,ESTÁGIO
315,http://www.mestradoprofissional.gov.br,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,MESTRADO PROFISSIONAL
316,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=29504&Itemid=5,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,CONTRATAÇÕES EM ANDAMENTO
317,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=30740&Itemid=5,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,CREDENCIAMENTOS
318,https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf,,Publicações - PPP - número 58,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38480,POLÍTICA DE PRIVACIDADE
319,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/210809_radar_66.pdf,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,ACESSE O PDF (3.4 MB)
320,https://portalantigo.ipea.gov.br/portal/../radar,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,ACESSE O SITE DO RADAR
321,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/livros/epub/211210_radr_66.epub,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,ACESSE O E-PUB (1 MB)
322,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/210809_radar_66_apresentacao.pdf,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,APRESENTAÇÃO
323,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/210809_radar_66_artigo01.pdf,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,INDICADORES DE CRÉDITO NO PERÍODO DE PANDEMIA
324,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/210809_radar_66_artigo02.pdf,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,CUSTO DO CRÉDITO BRASILEIRO NO PERÍODO DE PANDEMIA
325,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/210809_radar_66_artigo03.pdf,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,O NOVO PARADIGMA TECNOLÓGICO DO SETOR FINANCEIRO NACIONAL: A IMPLANTAÇÃO DO OPEN BANKING NO BRASIL
326,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/210809_radar_66_artigo04.pdf,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,"FUNDO DE AMPARO AO TRABALHADOR CONSTITUCIONAL: CONCEITOS, ESTATÍSTICAS E IMPACTOS"
327,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/radar/210809_radar_66_artigo05.pdf,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,POLÍTICAS DE HABITAÇÃO COMPARATIVAS: SIMULAÇÕES COM MERCADOS ENDÓGENOS
328,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1226&Itemid=68,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,QUEM SOMOS
329,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=177:quem-e-quem&catid=120:presidencia&Itemid=68,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,QUEM É QUEM
330,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1246&Itemid=68,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,BIBLIOTECA
331,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1266&Itemid=68,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,LIVRARIA
332,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=357,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,PUBLICAÇÕES
333,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=66,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,AGENDA DE AUTORIDADES
334,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=section&layout=blog&id=77&Itemid=443,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,AGENDA DE EVENTOS
335,https://portalantigo.ipea.gov.br/portal/../etica/,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,COMISSÃO DE ÉTICA
336,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=112&catid=120&Itemid=2,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,GABINETE
337,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=14087&catid=154&Itemid=70,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,ASTEC
338,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=152&catid=118&Itemid=4,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,DINTE
339,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=149&catid=119&Itemid=7,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,DIRUR
340,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23255&Itemid=5,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,BOLSAS
341,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=37483,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,CARGOS EM COMISSÃO
342,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23256&Itemid=5,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,CONSULTORIAS
343,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23257&Itemid=5,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,APOIO A EVENTOS
344,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=1563&Itemid=5,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,ESTÁGIO
345,http://www.mestradoprofissional.gov.br,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,MESTRADO PROFISSIONAL
346,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=29504&Itemid=5,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,CONTRATAÇÕES EM ANDAMENTO
347,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=30740&Itemid=5,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,CREDENCIAMENTOS
348,https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf,,Radar - 2021 - agosto - Nº 66,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38353,POLÍTICA DE PRIVACIDADE
349,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/210629_ppp57_nota_do_editor.pdf,,Publicações - PPP - número 57,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38176,NOTA DO EDITOR
