titulo,tipo,data_publicacao,fonte,link
TD 0401 - Política de Saúde no Brasil: Diagnóstico e Perspectivas,TDs (todos os anos),15/02/1996,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3556
TD 0402 - ICMS: Evolução Recente e Guerra Fiscal,TDs (todos os anos),15/02/1996,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3557
"TD 0403 - Indicadores Ambientais no Brasil: Aspectos Ecológicos, de Eficiência e Distributivos",TDs (todos os anos),15/02/1996,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3559
"TD 0404 - Capacidade Tributária dos Estados Brasileiros, 1970/90",TDs (todos os anos),15/02/1996,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3561
TD 0396 - O Processo da reforma tributária,TDs (todos os anos),15/01/1996,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3551
"TD 0397 - Gestão da Qualidade: Evolução Histórica, Conceitos Básicos e Aplicação na Educação",TDs (todos os anos),15/01/1996,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3552
TD 0398 - Poverty Studies in Brazil - a Review,TDs (todos os anos),15/01/1996,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3553
TD 0399 - Proposta de um Imposto Ambiental sobre os Combustíveis Líquidos no Brasil,TDs (todos os anos),15/01/1996,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3554
"TD 0400 - A Reestruturação Produtiva nas Empresas Brasileiras e seu Reflexo sobre a Força de Trabalho, por Gênero",TDs (todos os anos),15/01/1996,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3555
TD 0405 - Evolução do Sistema Tributário Brasileiro ao Longo do Século: Anotações e Reflexões para Futuras Reformas,TDs (todos os anos),15/01/1996,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3564
"TD 0392 - Novas Fontes de Recursos, Propostas e Experiências de Financiamento Rural",TDs (todos os anos),15/12/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3547
TD 0393 - Modelo Monetário de Determinação da Taxa de Câmbio: Testes para o Brasil,TDs (todos os anos),15/12/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3548
TD 0394 - Reforma da Previdência na Argentina,TDs (todos os anos),15/12/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3549
TD 0395 - Estoques Governamentais de Alimentos e Preços Públicos - (Relatório de Avaliação do Sistema),TDs (todos os anos),15/12/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3550
TD 0389 - Financial Liberalization and the Role of the State in Financial Markets,TDs (todos os anos),15/11/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3503
TD 0390 - Federalismo e Desenvolvimento Regional: Debates da Revisão Constitucional,TDs (todos os anos),15/11/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3544
TD 0391 - Cidadania e Direitos Humanos - Sob o Olhar das Políticas Públicas,TDs (todos os anos),15/11/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3545
TD 0384 - Qualidade da Educação Infantil - Desenvolvimento Integral e Integrado,TDs (todos os anos),15/10/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3498
TD 0385 - Política de Concorrência: Tendências Recentes e o Estado da Arte no Brasil,TDs (todos os anos),15/10/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3499
TD 0386 - Estratificação de Empresas: Histórico e Proposta de Classificação,TDs (todos os anos),15/10/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3500
TD 0387 - Projeto Áridas-Nordeste: Uma Estratégia para Geração de Emprego e Renda,TDs (todos os anos),15/10/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3501
TD 0388 - Ensino Superior: Uma Agenda para Repensar seu Desenvolvimento,TDs (todos os anos),15/10/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3502
Transformação Produtiva com Eqüidade: o debate no Brasil; condicionantes macroeconômicos,Livros (todos os anos),15/10/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5326
Gestão Educacional: experiências inovadoras,Livros (todos os anos),15/10/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5327
Educação e Conhecimento: eixo da transformação produtiva com eqüidade,Livros (todos os anos),15/10/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5328
Economia da Saúde: Conceitos e Contribuição para a Gestão da Saúde,Livros (todos os anos),15/10/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5329
Desenvolvimento Sustentável no Nordeste,Livros (todos os anos),15/10/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5338
"Contabilidade Ambiental: teoria, metodologia e estudos de casos no Brasil",Livros (todos os anos),15/10/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5341
A Dinâmica Agroindustrial do Centro-Oeste,Livros (todos os anos),15/10/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5342
TD 0381 - Uma Avaliação da Qualidade do Emprego no Brasil,TDs (todos os anos),15/09/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3494
TD 0382 - A Tributação do Comércio Interestadual: ICMS atual versus ICMS partilhado,TDs (todos os anos),15/09/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3495
TD 0383 - Legislação de Direitos Compensatórios e sua Aplicação a Produtos Agrícolas no Brasil,TDs (todos os anos),15/09/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3496
TD 0379 - Impactos da Seguridade Social: Alguns Aspectos Conceituais,TDs (todos os anos),15/08/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3492
TD 0377 - Os Determinantes da Desigualdade no Brasil,TDs (todos os anos),15/07/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3490
"TD 0378 - Coping With Change in the Economy: New Technologies, Organisational Innovation and Economies of Scale and Scope in the Brazilian Engineering Industry",TDs (todos os anos),15/07/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3491
TD 0375 - Dinâmica Regional Recente da Economia Brasileira e suas Perspectivas,TDs (todos os anos),15/06/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3488
TD 0376 - Qualificação Profissional: Uma Proposta de Política Pública,TDs (todos os anos),15/06/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3489
TD 0380 - Ajuste Macroeconômico e Flexibilidade do Mercado de Trabalho no Brasil: 1981/95,TDs (todos os anos),15/06/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3493
TD 0372 - Macroeconomia do Desenvolvimento Nordestino: 1960/1994,TDs (todos os anos),15/05/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3483
TD 0373 - Uma Nota sobre o Regime de Origem no Mercosul,TDs (todos os anos),15/05/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3485
TD 0371 - Incentivos fiscais à indústria da Zona Franca de Manaus: uma avaliação (Relatório Final),TDs (todos os anos),15/05/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3486
TD 0374 - Interindustry Wage Differentials,TDs (todos os anos),15/05/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3487
TD 0369 - Federalismo e Regionalização dos Recursos Públicos,TDs (todos os anos),15/04/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3481
TD 0370 - Economia Política da Saúde: Uma Perspectiva Quantitativa,TDs (todos os anos),15/04/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3482
"TD 0366 - Pobreza, Estrutura Familiar e Trabalho",TDs (todos os anos),15/02/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3478
"TD 0367 - Intermodalidade, Intramodalidade e o Transporte de Longa Distância no Brasil",TDs (todos os anos),15/02/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3479
TD 0368 - Governabilidade e Pobreza. O Desafio dos Números,TDs (todos os anos),15/02/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3480
TD 0362 - Descentralização da Educação Básica,TDs (todos os anos),15/01/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3471
TD 0363 - CAIC: Solução ou Problema?,TDs (todos os anos),15/01/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3473
TD 0364 - Descentralização: Um Processo a ser Acompanhado e Avaliado; ou do Finja que eu Finjo ao Faça que nós Vemos,TDs (todos os anos),15/01/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3475
TD 0365 - Prioridades e Orientação dos Gastos Públicos em Agricultura no Brasil,TDs (todos os anos),15/01/1995,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3477
TD 0358 - Novos Parâmetros para a Reorganização da Política Social Brasileira,TDs (todos os anos),15/12/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3464
"TD 0359 - Minimum Wage, Income Distribution, and Poverty in Brazil",TDs (todos os anos),15/12/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3467
"TD 0360 - Gender, Technology and Environment: The Impacts of Mercosul in Brazilian Wheat Farming",TDs (todos os anos),15/12/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3469
TD 0361 - Poverty in Brazil in the 80s,TDs (todos os anos),15/12/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3470
TD 0356 - Structural Adjustment and Privatization in Brazil,TDs (todos os anos),15/11/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3459
TD 0357 - O Programa de Renda Mínima,TDs (todos os anos),15/11/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3461
O Brasil no Fim do Século: desafios e propostas para a ação governamental,Livros (todos os anos),15/10/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5319
TD 0350 - Participação da Mulher na Força de Trabalho e Pobreza no Brasil,TDs (todos os anos),15/10/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3448
TD 0351 - Is Poverty The Main Cause of Child Work in Urban Brazil?,TDs (todos os anos),15/10/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3451
TD 0352 - Um Modelo Multissetorial de Consistência para a Região Nordeste,TDs (todos os anos),15/10/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3452
TD 0353 - Natureza e Funcionamento do Mercado de Trabalho Brasileiro desde 1980,TDs (todos os anos),15/10/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3453
TD 0354 - The Fiscal Impact of Privatization in Latin America,TDs (todos os anos),15/10/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3455
TD 0355 - Padrões Setoriais da Proteção na Economia Brasileira,TDs (todos os anos),15/10/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3457
Aspectos Ambientais de Projetos Co-financiados pelo Banco Mundial,Livros (todos os anos),15/10/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5324
Gestão Escolar: desafios e tendências,Livros (todos os anos),15/10/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5321
Estudos Sociais e do Trabalho,Livros (todos os anos),15/10/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5322
Estratégia Macroeconômica,Livros (todos os anos),15/10/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5323
A Demografia da Desigualdade no Brasil,Livros (todos os anos),15/10/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5325
"TD 0348 - Capacitação Tecnológica, Competitividade e Política Industrial: Uma Abordagem Setorial e por Empresas Líderes",TDs (todos os anos),15/09/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3446
TD 0349 - The Demand for Money in High Inflation Processes,TDs (todos os anos),15/09/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3447
TD 0344 - Seguro Depósito,TDs (todos os anos),15/08/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3442
TD 0346 - Construção de uma Matriz de Contabilidade Social para o Brasil,TDs (todos os anos),15/08/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3444
TD 0347 - Tendências Estocásticas do Produto Efeito de Flutuações da Produtividade e da Taxa de Juros Real,TDs (todos os anos),15/08/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3445
TD 0342 - Fontes de Financiamento da Seguridade Social Brasileira,TDs (todos os anos),15/07/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3440
TD 0343 - Um Retrato das Finanças da Educação no Espírito Santo,TDs (todos os anos),15/07/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3441
TD 0345 - Mudanças Recentes no Padrão Demográfico Brasileiro e Implicações para a Agenda Social,TDs (todos os anos),15/07/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3443
TD 0339 - A Reforma e a Modernização do Setor de Transporte Ferroviário de Carga,TDs (todos os anos),15/06/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3435
TD 0340 - Um Retrato das Finanças da Educação no Paraná,TDs (todos os anos),15/06/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3437
TD 0341 - Energia Elétrica - Setor Emergencial,TDs (todos os anos),15/06/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3439
TD 0337 - A Reação do Empresariado Argentino diante da Formação do Mercosul,TDs (todos os anos),15/05/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3433
TD 0338 - A Privatização Tem Jeito,TDs (todos os anos),15/05/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3434
TD 0334 - Bloco de Comércio e Competitividade das Exportações Brasileiras,TDs (todos os anos),15/04/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3430
TD 0335 - Modelo Hiperinflacionário da Demanda por Moeda de Cagan e o Caso do Brasil,TDs (todos os anos),15/04/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3431
TD 0336 - O Comportamento Estratégico das Empresas Industriais Brasileiras: Inovadoras Versus Não-Inovadoras,TDs (todos os anos),15/04/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3432
TD 0330 - Reforma da Previdência Social: Uma Análise Comparativa das Propostas,TDs (todos os anos),15/02/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3426
TD 0331 - Ensino Fundamental: Gastos da União e do MEC em 1991 - Tendências,TDs (todos os anos),15/02/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3427
TD 0332 - Custos de Saúde Associados à Poluição do Ar no Brasil,TDs (todos os anos),15/02/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3428
TD 0333 - Esforço Tecnológico das Empresas Brasileiras,TDs (todos os anos),15/02/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3429
"TD 0327 - Produtividade, Crescimento Industrial e Exportações de Manufaturados no Brasil: Desempenho e Competitividade",TDs (todos os anos),15/01/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3423
TD 0328 - Searching for the Determinants of the Level of Social Welfare in Latin America,TDs (todos os anos),15/01/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3424
TD 0329 - A Redistribuição Espacial da População Brasileira Durante a Década de 80,TDs (todos os anos),15/01/1994,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3425
TD 0326 - Recursos Humanos e a Difusão e Adaptação de Novos Métodos para a Qualidade no Brasil,TDs (todos os anos),15/12/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3422
TD 0325 - A demanda por moeda no Brasil uma Análise de Co-Integração,TDs (todos os anos),15/11/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3421
TD 0314 - Descentralização: Um Tema Complexo,TDs (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3408
TD 0316 - Universalização com Qualidade: Uma Proposta de Reorganização do Sistema de Saúde no Brasil,TDs (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3412
TD 0317 - Human Resources in the Adjustments Process,TDs (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3413
"TD 0318 - Infra-Estrutura, Comercialização e Competitividade da Agricultura Brasileira",TDs (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3414
TD 0319 - Desregulamentação do Setor Transporte: O Subsetor Transporte Aéreo de Passageiros,TDs (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3415
TD 0320 - Quem Ganha Salário Mínimo no Brasil?,TDs (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3416
TD 0321 - Ensino Superior no Brasil 1980-1991,TDs (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3417
TD 0322 - Avaliação e Agenda do Programa Nacional de Desestatização,TDs (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3418
TD 0323 - Brazilian Privatization in the 1990`s,TDs (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3419
TD 0324 - Motivação e Estruturação do Programa Nacional de Desestatização,TDs (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3420
"Política, Planejamento e Governo - Vol. I",Livros (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5308
Perspectivas da Economia Brasileira 1994 - Vol. I,Livros (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5311
Perspectivas da Economia Brasileira 1994 - Vol. II,Livros (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5310
O Mercado e o Estado no Desenvolvimento Econômico nos Anos 90,Livros (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5312
"O Brasil Social: realidade, desafios e opções",Livros (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5313
Infância e Desenvolvimento,Livros (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5314
Defesa da Concorrência: a prática brasileira e a experiência internacional,Livros (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5315
Brasil e México: duas experiências de ajuste estrutural,Livros (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5316
Ajuste Estrutural e Estratégias Empresariais,Livros (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5317
Agricultura Brasileira na Década de 80: crescimento numa economia em crise,Livros (todos os anos),15/10/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5318
TD 0313 - Condicionantes e Diretrizes de Política para a Abertura Comercial Brasileira: Relatório Final,TDs (todos os anos),15/09/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3405
TD 0315 - Construção de uma Matriz Energética para o Brasil,TDs (todos os anos),15/09/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3410
TD 0310 - Poverty Among Female-Headed Households in Brazil,TDs (todos os anos),15/08/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3398
TD 0311 - Regional Disparities in Education Within Brazil: the Role of Quality of Education,TDs (todos os anos),15/08/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3401
TD 0312 - A Desregulamentação do Mercado e das Relações de Trabalho no Brasil: Potencial e Limitações,TDs (todos os anos),15/08/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3403
"TD 0307 - Unequal Opportunity to Survive, Education and Regional Disparities in Brazil",TDs (todos os anos),15/07/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3393
TD 0308 - Poverty and Public Utilities Pricing,TDs (todos os anos),15/07/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3394
TD 0309 - Comércio: Fronteira de Negócios na Colonização da Amazônia,TDs (todos os anos),15/07/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3395
TD 0302 - Inflação e Variabilidade dos Preços Relativos com Abordagem Novo-Clássica: teoria e evidência empírica para o Brasil,TDs (todos os anos),15/06/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3388
TD 0303 - Moderna Tributação do Consumo,TDs (todos os anos),15/06/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3389
"TD 0304 - Avaliação das Políticas Federais de Desenvolvimento Urbano, Habitação e Saneamento em 1991",TDs (todos os anos),15/06/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3390
TD 0305 - Ações Governamentais para a Qualidade e Produtividade nos EUA: relatório de viagem,TDs (todos os anos),15/06/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3391
TD 0306 - Uma Análise Desagregada do Comércio Exterior Brasileiro no Período 1974/92,TDs (todos os anos),15/06/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3392
TD 0299 - Challenge of Reforming Social Security in Latin America,TDs (todos os anos),15/05/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3384
TD 0300 - Incentivos Fiscais e Creditícios às Exportações Brasileiras,TDs (todos os anos),15/05/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3385
TD 0301 - Agregação Monetária com o Índice Divisia: Aplicação ao Caso Brasileiro,TDs (todos os anos),15/05/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3387
TD 0297 - Aspectos Políticos e Econômicos das Receitas e dos Gastos Públicos no Brasil,TDs (todos os anos),15/04/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3380
TD 0298 - Inflation and Unemployment as Determinants of Inequality in Brazil: the 1980,TDs (todos os anos),15/04/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3382
"TD 0294 - Income Inequality in Education, and Children`s Schooling Attainment in Brazil",TDs (todos os anos),15/03/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3376
TD 0295 - Modernização Tecnológica e Formação Técnico-Profissional no Brasil,TDs (todos os anos),15/03/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3377
TD 0296 - Sistema de Informações: Transporte Coletivo Urbano de Passageiros (volume I),TDs (todos os anos),15/03/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3378
TD 0296 - Sistema de Informações: Transporte Coletivo Urbano de Passageiros (volume II),TDs (todos os anos),15/03/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3379
TD 0289 - Current Status of Water Pollution Control in Brazil,TDs (todos os anos),15/02/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3367
TD 0291 - Informal Labor Contracts,TDs (todos os anos),15/02/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3370
TD 0292 - Salvaguardas: Achegas a uma Nova Legislação Comum aos Países do Mercosul,TDs (todos os anos),15/02/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3372
TD 0293 - Fontes de Financiamento para a Infra-Estrutura Rodoviária Federal,TDs (todos os anos),15/02/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3374
TD 0288 - Distribuição de Renda no Brasil,TDs (todos os anos),15/01/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3366
TD 0290 - Sistemas e Instrumentos de Estímulos às Exportações nos Países do Mercosul,TDs (todos os anos),15/01/1993,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3369
"TD 0283 - Mercosul e as Zonas Francas, Zonas de Processamento de Exportações, Áreas de Livre Comércio e Áreas Aduaneiras Especiais",TDs (todos os anos),15/12/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3359
TD 0285 - Técnicas Empíricas de Decomposição: Uma Abordagem Baseada em Simulações Contrafactuais,TDs (todos os anos),15/12/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3361
TD 0286 - Evolução do Bem-Estar e da Desigualdade no Brasil desde 1960,TDs (todos os anos),15/12/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3362
"TD 0287 - Desempenho Exportador, Regulamentação Internacional e Privatização: O Caso da Siderurgia Brasileira",TDs (todos os anos),15/12/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3364
