Título,Link,Tipo,Data da Publicação,PDF Links
Para a Década de 90: Prioridades e Perspectivas de Políticas Públicas - Vol. IV: Políticas Sociais Organização do Trabalho,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5275,Publicações - Livros (todos os anos)/1990,15/10/1990,['https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']
"Para a Década de 90: prioridades e perspectivas de políticas públicas - Vol. III: população, emprego, desenvolvimento urbano e regional",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5276,Publicações - Livros (todos os anos)/1990,15/10/1990,['https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']
O Brasil e o Banco Mundial: um diagnóstico das relações econômicas 1949-1989,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5277,Publicações - Livros (todos os anos)/1990,15/10/1990,['https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']
Meio Ambiente : aspectos técnicos e econômicos,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5278,Publicações - Livros (todos os anos)/1990,15/10/1990,['https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']
Macroeconomia do Crescimento de Governo,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5279,Publicações - Livros (todos os anos)/1990,15/10/1990,['https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']
Gestão da Empresa : automação e competitividade,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5283,Publicações - Livros (todos os anos)/1990,15/10/1990,['https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']
Ensaios sobre Mark-up (com especial referência ao caso brasileiro),https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5284,Publicações - Livros (todos os anos)/1990,15/10/1990,['https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']
Educação e Cultura 1987: situação e políticas governamentais,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5285,Publicações - Livros (todos os anos)/1990,15/10/1990,['https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']
A Ironia na História do Pensamento Econômico,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5286,Publicações - Livros (todos os anos)/1990,15/10/1990,['https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']
TD 0195 - Road Transportation Industry in Brazil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2470,Publicações - TDs (todos os anos)/1990,15/09/1990,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0195.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0196 - Do Cruzado ao Collor,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2471,Publicações - TDs (todos os anos)/1990,15/09/1990,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0196.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0192 - Salário Mínimo e Taxa de Salários,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2466,Publicações - TDs (todos os anos)/1990,15/08/1990,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0192.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0193 - Desempenho do Governo Brasileiro e do Banco Mundial com Relação à Questão Ambiental do Projeto Ferro Carajás,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2468,Publicações - TDs (todos os anos)/1990,15/08/1990,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0193.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0194 - Desempenho do Governo Brasileiro e Banco Mundial com Relação à Questão Ambiental em Projetos Co-Financiados pelo Banco,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2469,Publicações - TDs (todos os anos)/1990,15/08/1990,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0194.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0190 - Technical Efficiency in Brazilian Manufacturing Establishments,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2460,Publicações - TDs (todos os anos)/1990,15/07/1990,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0190.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
"TD 0191 - Reflexões sobre o Seminário internacional: mudança tecnológica, organização do trabalho e formas de gestão",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2464,Publicações - TDs (todos os anos)/1990,15/05/1990,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0191.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
"TD 0186 - Restrição Externa, Restrição Orçamentária e Restrição de Capacidade: O Caso Brasileiro",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2452,Publicações - TDs (todos os anos)/1990,15/03/1990,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0186.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0187 - Brazil 1950-1980 Three Decades of Growth-Oriented Economic Policies,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2455,Publicações - TDs (todos os anos)/1990,15/03/1990,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0187.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
"TD 0188 - Oferta Monetária, Nível de Atividade Econômica e Inflação",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2456,Publicações - TDs (todos os anos)/1990,15/03/1990,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0188.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0185 - Trade Policies in Brazil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2449,Publicações - TDs (todos os anos)/1990,15/03/1990,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0185.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0189 - Measuring and Explaining Total Factor Productivity Growth,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2458,Publicações - TDs (todos os anos)/1990,15/03/1990,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0189.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0178 - Um Estudo da Evolução das Diferenças Regionais da Desigualdade no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2375,Publicações - TDs (todos os anos)/1989,15/12/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0178.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0181 - Economia Informal: Algumas Considerações sobre Concentração e Mensuração,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2442,Publicações - TDs (todos os anos)/1989,15/12/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0181.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0182 - Total Factor Productivity Growth and Export-Led Strategies: Reviewing the Cross-Country Evidence,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2443,Publicações - TDs (todos os anos)/1989,15/12/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0182.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0183 - Investigating the Causes of the Recent Brazilian Trade Surpluses,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2444,Publicações - TDs (todos os anos)/1989,15/12/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0183.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0184 - Controvérsias de Economia Agrícola: Uma Revisão Crítica,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2447,Publicações - TDs (todos os anos)/1989,15/12/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0184.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0179 - Renegociação da Dívida Externa: Uma Avaliação do Impacto sobre a Capacidade de Crescimento da Economia Brasileira,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2440,Publicações - TDs (todos os anos)/1989,15/12/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0179.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0180 - Mobilidade Urbana e Rural entre Classes de Renda no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2441,Publicações - TDs (todos os anos)/1989,15/12/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0180.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0177 - A Política Monetária de um Plano de Estabilização: Uma Agenda para Reflexão,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2374,Publicações - TDs (todos os anos)/1989,15/11/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0177.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0174 - Crescimento Econômico: Financiamento e Redistribuição,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2371,Publicações - TDs (todos os anos)/1989,15/10/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0174.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0175 - Temporal Stability of Regional Wage Differentials in Brazil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2372,Publicações - TDs (todos os anos)/1989,15/10/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0175.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0176 - Regional Wage Differences and Segmentation in Brazil`s Urban Labor Markets,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2373,Publicações - TDs (todos os anos)/1989,15/10/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0176.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
Perspectivas da Economia Brasileira 1989,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5270,Publicações - Livros (todos os anos)/1989,15/10/1989,['https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']
Para a Década de 90: Prioridades e Perspectivas de Políticas Públicas - Vol. II: Setor Externo,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5271,Publicações - Livros (todos os anos)/1989,15/10/1989,['https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']
Para a Década de 90: Prioridades e Perspectivas de Políticas Públicas - Vol. I - Políticas Macroeconômicas - Setoriais,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5272,Publicações - Livros (todos os anos)/1989,15/10/1989,['https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']
Bibliografia Brasileira de Planejamento,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5273,Publicações - Livros (todos os anos)/1989,15/10/1989,['https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']
TD 0166 - Incidência de Pobreza nas Regiões Metropolitanas na Primeira Metade da Década de 80,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2362,Publicações - TDs (todos os anos)/1989,15/08/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0166.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0167 - Cálculo do Valor de Pico dos Salários num Contexto de Alongamento do Período de Reajuste,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2363,Publicações - TDs (todos os anos)/1989,15/08/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0167.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0168 - Comportamento dos Agregados e Multiplicadores Monetários o Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2364,Publicações - TDs (todos os anos)/1989,15/08/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0168.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0169 - Financiamento do Déficit Público e Inflação: Um Modelo para o Caso Brasileiro,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2365,Publicações - TDs (todos os anos)/1989,15/08/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0169.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0170 - Inflação e Ativos Financeiros no Brasil: Uma Explicação da Técnica de Auto-Regressões Vetoriais,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2367,Publicações - TDs (todos os anos)/1989,15/08/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0170.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0171 - Efeitos da Nova Constituição e das Propostas de Nova Legislação na Seguridade Social,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2368,Publicações - TDs (todos os anos)/1989,15/08/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0171.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0172 - Size and Functional Income Distribution in Brazil: Some Puzzles,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2369,Publicações - TDs (todos os anos)/1989,15/08/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0172.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
TD 0173 - Segmentação e Mobilidade no Mercado de Trabalho Brasileiro: Uma Análise da Área Metropolitana de São Paulo,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2370,Publicações - TDs (todos os anos)/1989,15/08/1989,"['https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/td_0173.pdf', 'https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf']"
