link_orig,pdf_link,info
https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39222,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/conjuntura/220315_nota_23_inflacao_faixa_renda.pdf,Carta de Conjuntura - 2022 - 1º Trimestre - nº 54
https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39222,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/conjuntura/220222_cc_54_nota_15_inflacao_fev22.pdf,Carta de Conjuntura - 2022 - 1º Trimestre - nº 54
https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39222,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/conjuntura/220215_cc_54_nota_14_inflacao_faixa_renda_jan_22.pdf,Carta de Conjuntura - 2022 - 1º Trimestre - nº 54
https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39222,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/conjuntura/220316_nota_24_analise_desempenho.pdf,Carta de Conjuntura - 2022 - 1º Trimestre - nº 54
https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39222,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/conjuntura/220119_nota_6_finacas_publicas_estaduais.pdf,Carta de Conjuntura - 2022 - 1º Trimestre - nº 54
https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39222,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/conjuntura/220323_cc_54_nota_30_comex_agro.pdf,Carta de Conjuntura - 2022 - 1º Trimestre - nº 54
https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39222,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/conjuntura/220212_cc_54_nota_13_comercio_exterior_agro.pdf,Carta de Conjuntura - 2022 - 1º Trimestre - nº 54
https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39222,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/conjuntura/220118_cc_54_nota_4_setor_externo.pdf,Carta de Conjuntura - 2022 - 1º Trimestre - nº 54
https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39222,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/conjuntura/220207_cc_54_nota_12_credito.pdf,Carta de Conjuntura - 2022 - 1º Trimestre - nº 54
https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39222,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/conjuntura/220323_cc_54_nota_30_comex_agro.pdf,Carta de Conjuntura - 2022 - 1º Trimestre - nº 54
https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39222,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/conjuntura/220212_cc_54_nota_13_comercio_exterior_agro.pdf,Carta de Conjuntura - 2022 - 1º Trimestre - nº 54
https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39222,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/conjuntura/220116_nota_2_comercio_exterior_agro_2021.pdf,Carta de Conjuntura - 2022 - 1º Trimestre - nº 54
https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39219,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/220506_217036_td_2765_sumex.pdf,"Caroline Nascimento Pereira e César Nunes de Castro / Rio de Janeiro, Maio de 2022"
https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39219,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/220506_217036_td_2765_web.pdf,"Caroline Nascimento Pereira e César Nunes de Castro / Rio de Janeiro, Maio de 2022"
https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39218,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/nota_tecnica/220506_217010_nt_dinte_52_web.pdf,"A Nova Rota da Seda e a Projeção Econômica Internacional da China: Redes de Financiamento, Fluxos de Investimento Externo Direto (IED) e Contratos de Construção"
