,Data de Criação,Categoria,Organizadores,Link do PDF,Título do Livro,Link
224,,,,/portal/images/stories/PDFs/livros/livros/livro_regime_demografico.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=23975
225,,,,/portal/images/stories/PDFs/livros/livros/livro_financas_vol_2.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=23970
226,,,,/portal/images/stories/PDFs/livros/livros/livro_financas_vol_1.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=23969
227,,,,/portal/images/stories/PDFs/livros/livros/livro_brasil_novas_dimensoes.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=23850
228,,,,/portal/images/stories/PDFs/livros/livros/livro_persp_intr_america_latina,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=23451
229,,,,/portal/images/stories/PDFs/livros/livros/livro_desafios_completo-web.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=23414
230,,,,/portal/images/stories/PDFs/livros/livros/livro_atingidos_barragens.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=23280
231,,,,/portal/images/stories/PDFs/livros/livros/150605_livro_presente_futuro.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=23279
232,,,,/portal/images/stories/PDFs/livros/livros/livro_ressurg_da_ind_naval.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=23082
233,,,,/portal/images/stories/PDFs/livros/livros/livro_financiamento_cidades.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=23081
234,,,,/portal/images/stories/PDFs/livros/livros/livro_governos_estaduais.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=23030
235,,,,/portal/images/stories/PDFs/livros/livros/livro_brics_comercio.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22868
236,,,,/portal/images/stories/PDFs/livros/livros/livro_brics_investimento.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22867
237,20/06/2014 10:47,,,/portal/images/stories/PDFs/livros/livros/150826_livro_sips_2014.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=26072
238,,"Política Externa, Espaço e Desenvolvimento",,/portal/images/stories/PDFs/livros/livros/140616_polticaexternaespaco3.pdf,livro 3,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22744
239,,"Sociedade, política e desenvolvimento",,/portal/images/stories/PDFs/livros/livros/140616_sociedade-desenvolvimento-politica2.pdf,livro 2,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22743
240,,,,/portal/images/stories/PDFs/livros/livros/livro_estrategia_defesa.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22605
241,,,,/portal/images/stories/PDFs/livros/livros/livro_os_desafios_politica.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22602
242,,,,/portal/images/stories/PDFs/livros/livros/150511_estrategias_para_desenvolvimento_de_pessoas.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=25225
243,,,,/portal/images/stories/PDFs/livros/livros/livro_politicasagroambientais.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22245
244,,Capacidades Estatais e Democracia,"Alexandre de Ávila Gomide e Roberto Rocha C. Pires (Editores) / Brasília, 2014",/portal/images/stories/PDFs/livros/capacidades_estatais_e_democracia_web.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22066
245,,,,/portal/images/stories/PDFs/livros/livros/livro_11%20de%20setembro_web.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22016
246,,,,/portal/images/stories/PDFs/140321_pbf_sumex_portugues.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=21865
247,,,,/portal/images/stories/PDFs/140523_relatorioodm.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22538
248,,V Relatório Nacional de Acompanhamento dos Objetivos de Desenvolvimento do Milênio,,/portal/images/stories/PDFs/140523_relatorioodm.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22538
249,,,,/portal/images/stories/PDFs/140321_pbf_sumex_ingles.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=21864
250,,,,/portal/images/stories/PDFs/livros/livros/livro_aspectos_multidimensionais.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=21595
251,,,,/portal/images/stories/PDFs/livros/livros/livro_brasil_seguranca.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=21592
252,,,,/portal/images/stories/PDFs/livros/livros/livro_braziliancooperation_ingles.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=21530
253,,,,/portal/images/stories/PDFs/livros/livros/livro_dossie_mulheres_negras.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=20978
254,16/11/2013 13:39,,,/portal/images/stories/PDFs/livros/livros/livro_modernizacaosemmudancas.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=26699
255,16/11/2013 13:39,Modernização sem Mudanças: da contagem de cabeças à gestão estratégica de pessoas,,/portal/images/stories/PDFs/livros/livros/livro_modernizacaosemmudancas.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=26699
256,16/11/2013 13:39,,,/portal/images/stories/PDFs/livros/livros/livro_dependencia%20e%20superexploracao.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=26700
257,16/11/2013 13:39,Dependência e Superexploração do Trabalho no Capitalismo Contemporâneo,,/portal/images/stories/PDFs/livros/livros/livro_dependencia%20e%20superexploracao.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=26700
258,,"Avulso: R$ 50,00",,/portal/images/stories/PDFs/livros/livros/livro_licenciamento_ambiental.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=20726
259,,,,/portal/images/stories/PDFs/livros/livros/livro_direito_desenvolvimento_brasil_vol01.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=20561
260,,,,/portal/images/stories/PDFs/livros/livros/livro_as_transformacoes_smi.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=20668
261,,,,/portal/images/stories/PDFs/livros/livros/livro_brasil_desenvolvimento2013_vol01.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=20729
262,,,,/portal/images/stories/PDFs/livros/livros/livro_brasil_desenvolvimento2013_vol02.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=20730
263,15/11/2013 12:00,,,/portal/images/stories/PDFs/livros/livros/livro_brasil_desenvolvimento2013_vol03.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=20731
264,,,,/portal/images/stories/PDFs/livros/livros/livro_bolsafamilia_10anos.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=20408
265,,,,/portal/images/stories/PDFs/livros/livro_propriedade_intelectual.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=20261
266,,,,/portal/images/stories/PDFs/livros/livro_40_anos_regioes_metropolitanas_vol01.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19647
267,,,,/portal/images/stories/PDFs/livros/livros/livro_panoramadacomunicacao2012_2013_vol01.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19785
268,,,,/portal/images/stories/PDFs/livros/livros/livro_panoramadacomunicacao2012_2013_vol02.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19786
269,,,,/portal/images/stories/PDFs/livros/livros/livro_panoramadacomunicacao2012_2013_vol03.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19787
270,,,,/portal/images/stories/PDFs/livros/livros/livro_panorama_da_comunicacao_v4.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19788
271,,,,/portal/images/stories/PDFs/livros/livros/livro_economicademaceio.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19792
272,,,,/portal/images/stories/PDFs/livros/livros/livro_conferencias_nacionais.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19856
273,,,,/portal/images/stories/PDFs/livros/livros/livro_republicademocracia.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19896
274,,,,/portal/images/stories/PDFs/livros/livros/livro_quilombo_das_americas_espanhol.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19898
275,,,,/portal/images/stories/PDFs/livros/livros/livro_cooperacao_brasileira_ed02a.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19070
276,,,,/portal/images/stories/PDFs/livros/livros/livro_territoriometropolitano.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19461
277,,,,/portal/images/stories/PDFs/livros/livros/livro_tendencias_regulatorias1.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19084
278,15/07/2013 12:00,,,/portal/images/stories/PDFs/livros/livros/livro_igualdade_racialbrasil01.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19034
279,,,,/portal/images/stories/PDFs/130729_AtlasPNUD_2013.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19153
280,,,,/portal/images/stories/PDFs/livros/livros/livro_pesquisa_empirica_direito.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18520
281,,,,/portal/images/stories/PDFs/livros/livros/livro_gestaoejurisdicao.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=17951
282,,,,/portal/images/stories/PDFs/livros/livros/livro_impactos_tecnologicos_parcerias.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18170
283,,,,/portal/images/stories/PDFs/livros/livros/livro_finaciamento_corporacoes03.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18132
284,,,,/portal/images/stories/PDFs/livros/livros/livro_petrobras_aguas_profundas.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18251
285,,,,/portal/images/stories/PDFs/livros/livros/livro_desenvolvimento_dependencia.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18337
286,,,,/portal/../sites/images/downloads/mapa_da_defensoria_publica_no_brasil_impresso.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=17225
287,,,,/portal/images/stories/PDFs/livros/livros/web_internationalization_of_companies.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=16569
288,,,,/portal/images/stories/PDFs/livros/livros/web_brics_na_omc.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=16568
289,,,,/portal/images/stories/PDFs/livros/livros/livro_micro_pequenasempresas.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=16690
290,,,,/portal/images/stories/PDFs/livros/livros/web_operaes_de_paz_em_um_mundo_globalizado.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=16688
291,,,,/portal/images/stories/PDFs/livros/livros/livro_perspectivas_integracion.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=16859
292,,,,/portal/images/stories/PDFs/livros/livros/livro_federalismoabrasileira_v08.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=16794
293,,,,/portal/images/stories/PDFs/livros/livros/livro_quilombo_das_americas.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=17326
294,,,,/portal/images/stories/PDFs/livros/livros/livro_russia_no_seculoxxi.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=17334
295,,,,/portal/images/stories/PDFs/livros/livros/livro_anaisdocircuito01.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=17973
296,,,,/portal/images/stories/PDFs/livros/livros/livro_defesa_nacional_secxxi.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=15955
297,,,,/portal/images/stories/PDFs/livros/livros/livro_paedi.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=15365
298,,,,/portal/images/stories/PDFs/livros/livros/livro_situacaosocial_vida2.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=15429
299,,,,/portal/images/stories/PDFs/livros/livros/livro_transformacoes_sitfinanceiro_vol01.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=15448
300,,,,/portal/images/stories/PDFs/livros/livros/livro_transformacoes_sitfinanceiro_vol02.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=15449
301,,,,/portal/images/stories/PDFs/livros/livro_latinidade_festivaldamulher.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=15461
302,,"Tecnologias da Informação e Comunicação: competição, políticas e tendências",,/portal/images/stories/PDFs/livros/livros/livro_tecnologiasdainformacao.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=15307
303,,,,/portal/images/stories/PDFs/livros/livros/livro_brasil_desenvolvimento2011_vol01.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=14050
304,,SUMÁRIO,,/portal/images/stories/PDFs/livros/livros/livro_brasil_desenvolvimento2011_vol02.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=14051
305,,VOLUME II,,/portal/images/stories/PDFs/livros/livros/livro_brasil_desenvolvimento2011_vol02.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=14051
306,,,,/portal/images/stories/PDFs/livros/livros/livro_modelodegestao_vol01.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=13724
307,,,,/portal/images/stories/PDFs/livros/livros/livro_panoramadacomunicacao_volume03_2012.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6865
308,,,,/portal/images/stories/PDFs/livros/livros/livro_panoramadacomunicacao_volume04_2012.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=13499
309,,,,/portal/images/stories/PDFs/livros/livros/livro_panoramadacomunicacao_volume101_2012.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=13497
310,,,,/portal/images/stories/PDFs/livros/livros/livro_panoramadacomunicacao_volume02_2012.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=13498
311,,,,/portal/images/stories/PDFs/livros/livros/120113_livropontesobreoatlanticopor2.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12637
312,,,,/portal/images/stories/PDFs/livros/livros/livro_pontesobreoatlanticoing.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12638
313,,,,/portal/images/stories/PDFs/livros/livros/livro_podercompra_petrobras_vol01.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18003
314,,,,/portal/images/stories/PDFs/livros/livros/livro_podercompra_petrobras_vol02.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18004
315,,,,/portal/images/stories/PDFs/livros/livros/livro_podercompra_petrobras_vol03.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18005
316,,,,/portal/images/stories/PDFs/livros/livros/livro_eco_desenvolvimento.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=20097
317,,,,/portal/images/stories/PDFs/livros/livros/livro_brasildemocratico.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12327
318,,,,/portal/images/stories/PDFs/livros/livros/livro_federalismopoliticas.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12318
319,,,,/portal/images/stories/PDFs/livros/livros/livro_asolidaodocorredor.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12326
320,,,,/portal/images/stories/PDFs/livros/livros/livro_aspoliticaspublicas.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12324
321,,,,/portal/images/stories/PDFs/livros/livros/livro_inconformista.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12325
322,,,,/portal/images/stories/PDFs/livros/livro_presencaestado_02.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12329
323,,,,/portal/images/stories/PDFs/livros/livros/livro_redistreconhecimento.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12328
324,,,,/portal/images/stories/PDFs/livros/livros/livro_culturaviva_pontos.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12322
325,,,,/portal/images/stories/PDFs/livros/livros/livro_climatechange_ingles.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12323
326,,,,/portal/images/stories/PDFs/livros/livros/livro_internacionalizacao.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12315
327,,,,/portal/images/stories/PDFs/livros/livros/livro_dinamicaregional.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12319
328,,,,/portal/images/stories/PDFs/livros/livros/livro_inovacatecnologica.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12316
329,,,,/portal/images/stories/PDFs/livros/livros/livro_governancaglobal.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12317
330,,,,/portal/images/stories/PDFs/livros/livros/livro_sistemaindicadores_sips_01.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12314
331,,,,/portal/images/stories/PDFs/livros/livros/livro_desafiosdesenvolvimento.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12321
332,,,,/portal/images/stories/PDFs/livros/livro_politpublicas_saude.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12330
333,,,,/portal/images/stories/PDFs/livros/livro_achinaglobal.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12331
334,,,,/portal/images/stories/PDFs/livros/livros/livro_desenvigualdade_80anos.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12320
335,,,,/portal/images/stories/PDFs/livros/livros/livro_facesdadesigualdade.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12384
336,,,,/portal/images/stories/PDFs/livros/livro_dialogosdesenvol07.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=10761
337,,,,/portal/images/stories/PDFs/livros/livros/livro_saudenotrabalho.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=10807
338,,,,/portal/images/stories/PDFs/livros/livros/livro_econregionalurbanaa.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=11066
339,,,,/portal/images/stories/PDFs/livros/livros/livro_impactostecnologicos.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=15451
340,,,,/portal/images/stories/PDFs/livros/livro_financement_innovants.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=9880
341,,,,/portal/images/stories/PDFs/livros/livro_dialogosdesenvol02.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=10152
342,,"Avulso R$ 40,00",,/portal/images/stories/PDFs/livros/livros/livro_mudancadoclima_port.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=10196
343,,,,/portal/images/stories/PDFs/livros/livros/livro_pontosdecultura.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=10199
344,,,,/portal/images/stories/PDFs/livros/livros/livro_gestaomunicipal.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=10200
345,,,,/portal/images/stories/PDFs/livros/livros/livro_situacaosocial.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=10201
346,,,,/portal/images/stories/PDFs/livros/livro_dialogosdesenvol05.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=9453
347,,,,/portal/images/stories/PDFs/livros/livro_latinidades.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=9454
348,,,,/portal/images/stories/PDFs/livros/livros/livro_dialogosdesenvol03.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=8704
349,,,,/portal/images/stories/PDFs/livros/livros/livro_dialogosdesenvol04.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=8915
350,,,,/portal/images/stories/PDFs/livros/livros/livro_russia.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=9014
351,,,,/portal/images/stories/PDFs/livros/livros/livro_crisefinanceira.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=8476
352,,,,/portal/images/stories/PDFs/livros/livros/livro_dialogosdesenvol06.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=8280
353,,,,/portal/images/stories/PDFs/livros/livros/livro_manual_editorialipea_2ed.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=14308
354,,,,/portal/images/stories/PDFs/livros/livros/livro_globalizarsolidariedade.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=8061
355,,,,/portal/images/stories/PDFs/livros/livros/livro_progressividade_tributacao.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=13739
356,,,,/portal/images/stories/PDFs/livros/livros/livro_charting_foresight.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=7668
357,,,,/portal/images/stories/PDFs/livros/livros/livro_dinamicaurbano.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=7636
358,,,,/portal/images/stories/PDFs/livros/livros/livro_tracandonovos_foresight.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=7687
359,,,,/portal/images/stories/PDFs/livros/livros/livro_braziliancooperation.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12914
360,,,,/portal/images/stories/PDFs/livros/livros/livro_prospectiva_cenariosglobais.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12915
361,,,,/portal/images/stories/PDFs/livros/livros/livro_retradodesigualdade_ed4.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12893
362,11/01/2011 10:38,,,/portal/images/stories/PDFs/livros/livros/170112_politicas_publicas_culturais.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=29247
363,06/01/2011 10:57,,,/portal/images/stories/PDFs/livros/livros/160506_livro-bioetica.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=27680
364,,,,/portal/images/stories/PDFs/livros/livro_caractdasinstituicoesregiao1.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6437
365,,,,/portal/images/stories/PDFs/livros/livro_bd_sumanalit.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6446
366,,,,/portal/images/stories/PDFs/livros/livro_bancospublicos.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6439
367,,,,/portal/images/stories/PDFs/livros/livro_bd_vol3.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6440
368,,,,/portal/images/stories/PDFs/livros/livro_bd_vol2.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6441
369,,,,/portal/images/stories/PDFs/livros/livro_desenvolveigualdade.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6438
370,,,,/portal/images/stories/PDFs/livros/livros/livro09_estadoinstituicoes_vol1.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6533
371,,,,/portal/images/stories/PDFs/livros/livro_cuidados.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6586
372,,,,/portal/images/stories/PDFs/livros/livros/livro_bolsafamilia_vol1.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6604
373,,,,/portal/images/stories/PDFs/livros/livros/livro_bolsafamilia_vol2.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6605
374,15/10/2010 12:00,,,/portal/images/stories/livro_respostas_progressistas.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5615
375,,,,/portal/images/stories/Simonsen_Vol.1.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5617
376,,,,/portal/images/stories/livro_classicosdeLiteratura.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5619
377,,,,/portal/images/stories/PDFs/livros/livro_simonsen_gudin_vol03.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5620
378,,,,/portal/images/stories/PDFs/livros/livro_bd_vol1.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6444
379,,,,/portal/images/stories/PDFs/livros/livros/Livro_desenvolvimentobrasileiro.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6485
380,,,,/portal/images/stories/PDFs/livros/livros/Livro_poderdecompra.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6477
381,,,,/portal/images/stories/PDFs/livros/livros/Livro_macroeconomiadesenvol.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6478
382,,,,/portal/images/stories/PDFs/livros/livros/livro03_insercaointernacional_vol1.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6468
383,,,,/portal/images/stories/PDFs/livros/livros/Livro_ComercioInternacional.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6467
384,,,,/portal/images/stories/PDFs/livros/livros/livro03_insercaointernacional_vol2.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6469
385,,,,/portal/images/stories/PDFs/livros/livros/livro05_estruturaprodutival_vol1.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6470
386,,,,/portal/images/stories/PDFs/livros/livros/livro05_estruturaprodutival_vol2.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6471
387,,,,/portal/images/stories/PDFs/livros/livros/Livro_InfraestruturaSocial_vol1.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6472
